id,occurrence_date,pest_type,severity_level,institution,province,locality,adults_count,infection_percent,geom_wkt
14424,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,San Jerónimo Sur,0.0,,POINT(-61.0347379 -32.8758681)
14425,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Teodelina,0.0,,POINT(-61.5265613 -34.1895388)
14426,2024-12-12 03:00:00+00:00,Dalbulus maidis,Low,AAPPCE,Santa Fe,Timbúes,1.0,,POINT(-60.7957434 -32.6674546)
14427,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Venado tuerto,0.0,,POINT(-61.9686068 -33.7455871)
14428,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Villa Mugueta,0.0,,POINT(-61.0563641 -33.3119003)
14429,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Villada,0.0,,POINT(-61.4466868 -33.3487788)
14430,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Wheelright,0.0,,POINT(-61.0480619 -33.7129778)
14431,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,J. B. Molina,0.0,,POINT(-60.5108701 -33.4938205)
14432,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Santa Fe,Christophersen,0.0,,POINT(-60.8 -30.9)
14433,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Chañar Ladeado,0.0,,POINT(-62.0352689 -33.3261137)
14434,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Monte de Oca,0.0,,POINT(-55.1388513 -27.4783954)
14435,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Zavalla,0.0,,POINT(-60.8788584 -33.0185383)
14436,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Villa Cañas,0.0,,POINT(-61.6054955 -34.0042781)
14437,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Santa Fe,Pueblo Uranga,0.0,,POINT(-60.7059966 -33.2637886)
14438,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Córdoba,Ballesteros,0.0,,POINT(-62.9811138 -32.5453242)
14439,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Clucellas,0.0,,POINT(-61.706928 -31.4526309)
14440,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Maria teresa,0.0,,POINT(-60.8 -30.9)
14441,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Bombal,0.0,,POINT(-60.8 -30.9)
14442,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Las Rosas,0.0,,POINT(-61.5761736 -32.4756443)
14443,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santa Fe,Teodolina,0.0,,POINT(-60.8 -30.9)
14444,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Cañada de Gómez,0.0,,POINT(-61.3905125 -32.8234448)
14445,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Arrecifes,0.0,,POINT(-60.5 -36.67)
14446,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,La invensible,0.0,,POINT(-60.5 -36.67)
14447,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,La Violeta,0.0,,POINT(-60.1685881 -33.7330396)
14448,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,17 de Agosto,0.0,,POINT(-60.5 -36.67)
14449,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,América,0.0,,POINT(-62.9756868 -35.4891187)
14450,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Armstrong,0.0,,POINT(-60.5 -36.67)
14451,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Chacabuco,0.0,,POINT(-60.470185 -34.6297043)
14452,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Cnel. Dorrego,0.0,,POINT(-60.5581167 -33.9008159)
14453,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Colón,0.0,,POINT(-60.5 -36.67)
14454,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Coronel Suarez,0.0,,POINT(-61.9329038 -37.4585755)
14455,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Cura Malal,0.0,,POINT(-62.1044832 -37.4838787)
14456,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Ferré,0.0,,POINT(-61.1338078 -34.1257562)
14457,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Germania,0.0,,POINT(-62.0480101 -34.5768249)
14458,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Gral. Arenales T1,0.0,,POINT(-61.3062916 -34.3037291)
14459,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Gobernador Castro,0.0,,POINT(-59.8675097 -33.6585733)
14460,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,González Moreno,0.0,,POINT(-63.3799806 -35.5551806)
14461,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Guaminí,0.0,,POINT(-62.422215 -37.0109187)
14462,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Leandro N. Alem,0.0,,POINT(-58.3697268 -34.6029769)
14463,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Los Toldos,0.0,,POINT(-61.0384006 -35.0002026)
14464,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Morse,0.0,,POINT(-60.8445036 -34.7600669)
14465,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pasman,0.0,,POINT(-62.1630242 -37.2244756)
14466,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pehuajó,0.0,,POINT(-61.899055 -35.8104933)
14467,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
14468,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Ramallo,0.0,,POINT(-60.5 -36.67)
14469,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Roberts,0.0,,POINT(-61.970349 -35.1429018)
14470,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Tres Arroyos,0.0,,POINT(-60.2755685 -38.3770014)
14471,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Villa Gral. Savio,0.0,,POINT(-60.1459721 -33.4350116)
14472,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Inés Indart,0.0,,POINT(-60.5414165 -34.3974645)
14473,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pirovano,0.0,,POINT(-61.5554592 -36.5101321)
14474,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Zavalía,0.0,,POINT(-60.5 -36.67)
14475,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Pigüé,0.0,,POINT(-62.4023096 -37.6027951)
14476,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Buenos Aires,Gral. Arenales,0.0,,POINT(-60.5 -36.67)
14477,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,25 de Mayo Salesiana,0.0,,POINT(-60.171624 -35.4324152)
14478,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Berraondo,0.0,,POINT(-62.8176345 -38.4138301)
14479,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Carhue,0.0,,POINT(-62.7494197 -37.1799683)
14480,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Casbas,0.0,,POINT(-60.5 -36.67)
14481,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Chascomús,0.0,,POINT(-58.0138252 -35.5786869)
14482,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,La Niña,0.0,,POINT(-60.5 -36.67)
14483,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Las Numancias,0.0,,POINT(-60.5 -36.67)
14484,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Necochea,0.0,,POINT(-58.7392624 -38.5545494)
14485,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Paraje Fra Pal,0.0,,POINT(-60.5 -36.67)
14486,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Salto,0.0,,POINT(-60.2544888 -34.2917828)
14487,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Trenque Lauquen,0.0,,POINT(-62.7328794 -35.9731074)
14488,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Chillar,0.0,,POINT(-59.985229 -37.3128702)
14489,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Sur Bordenave,0.0,,POINT(-0.3106434 43.7803139)
14490,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Puan,0.0,,POINT(-58.448639 -34.623559)
14491,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Viboras,0.0,,POINT(-62.8060699 -37.6943991)
14492,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,12 de Octubre,0.0,,POINT(-62.21265 -38.7388808)
14493,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Carmen de Areco,0.0,,POINT(-60.5 -36.67)
14494,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Ferré,0.0,,POINT(-61.1338078 -34.1257562)
14495,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,Vedia,0.0,,POINT(-61.5420704 -34.497864)
14496,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Buenos Aires,San Miguel de Arcángel,0.0,,POINT(-58.711064 -34.5434452)
14497,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,América,0.0,,POINT(-62.9756868 -35.4891187)
14498,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Arenaza,0.0,,POINT(-61.7739101 -34.9851797)
14499,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Carlos Tejedor,0.0,,POINT(-62.4197892 -35.3916961)
14500,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Casey,0.0,,POINT(-62.3506481 -36.6876044)
14501,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Daireaux,0.0,,POINT(-61.7477079 -36.6034232)
14502,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,General Arenales,0.0,,POINT(-61.3062916 -34.3037291)
14503,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,General Villegas,0.0,,POINT(-63.0148473 -35.032594)
14504,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Guanaco,0.0,,POINT(-61.6495335 -35.7147753)
14505,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Henderson,0.0,,POINT(-61.7139204 -36.301954)
14506,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Mari Lauque,0.0,,POINT(-60.5 -36.67)
14507,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Moctezuma,0.0,,POINT(-61.4956816 -35.4778726)
14508,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Treinta de Agosto,0.0,,POINT(-62.5451145 -36.2787547)
14509,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Ayacucho,0.0,,POINT(-58.4884187 -37.1527482)
14510,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Gral. Madariaga,0.0,,POINT(-58.3677233 -34.7042911)
14511,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Orense,0.0,,POINT(-59.7807284 -38.6882222)
14512,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Bragado,0.0,,POINT(-60.489771 -35.1155766)
14513,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,San Andrés de Giles,0.0,,POINT(-59.4475148 -34.4423682)
14514,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,San Pedro,0.0,,POINT(-59.6629342 -33.6760716)
14515,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Alberdi,0.0,,POINT(-60.3348534 -36.8836862)
14516,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Junín,0.0,,POINT(-60.9461678 -34.5934412)
14517,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Necochea,0.0,,POINT(-58.7392624 -38.5545494)
14518,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
14519,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Tandil,0.0,,POINT(-59.1356957 -37.3282887)
14520,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Las Armas,0.0,,POINT(-57.829146 -37.0863026)
14521,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Buenos Aires,Catriló,0.0,,POINT(-58.521334 -34.6696654)
14522,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Chivilcoy,0.0,,POINT(-60.0190499 -34.8969591)
14523,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Pergamino,0.0,,POINT(-60.5696 -33.8899)
14524,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Conesa,0.0,,POINT(-60.3558532 -33.5957269)
14525,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,San antonio de Areco,0.0,,POINT(-59.4734187 -34.2437294)
14526,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bordenave,0.0,,POINT(-63.0410532 -37.8046981)
14527,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Gral. Villegas,0.0,,POINT(-63.0148473 -35.032594)
14528,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Ascasubi,0.0,,POINT(-58.2367332 -34.7353656)
14529,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Bolivar,0.0,,POINT(-58.3741113 -34.6097375)
14530,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Pehuajó,0.0,,POINT(-61.899055 -35.8104933)
14531,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Buenos Aires,Balcarce,0.0,,POINT(-58.2554648 -37.846399)
14532,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,La Pampa,Macachín,0.0,,POINT(-63.6667496 -37.1369966)
14533,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,La Pampa,Quemu Quemu,0.0,,POINT(-64.3 -36.6)
14534,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,La Pampa,General Pico,0.0,,POINT(-63.7576103 -35.6591085)
14535,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,La Pampa,Quemú Quemú,0.0,,POINT(-63.5659467 -36.0548131)
14536,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,CREA,La Pampa,Santa Rosa,0.0,,POINT(-64.2905765 -36.6203503)
14537,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,La Pampa,Anguil 1,0.0,,POINT(-64.0079566 -36.5269604)
14538,2024-12-12 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Santa Fe,Pujato,0.0,,POINT(-61.0430978 -33.0176021)
14539,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPRESID,Jujuy,Palpala,0.0,,POINT(-65.2093985 -24.2554935)
14540,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Jujuy,EL Carmen,0.0,,POINT(-65.25 -24.3833)
14541,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Jujuy,Fraile Pintado,0.0,,POINT(-64.8023369 -23.9425671)
14542,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Jujuy,Santa Clara,0.0,,POINT(-64.6619555 -24.3100735)
14543,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Jujuy,El Bananal,0.0,,POINT(-65.2230287 -24.2780584)
14544,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,AAPPCE,Salta,Rio Piedras,5.0,,POINT(-64.9103052 -25.3142011)
14545,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,AAPPCE,Salta,Macapillo,8.0,,POINT(-65.4 -24.7)
14546,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Salta,Güemes,2.0,,POINT(-65.0467556 -24.6744733)
14547,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Salta,Rivadavia,4.0,,POINT(-62.8101767 -23.6194992)
14548,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,AAPRESID,Salta,Piquete Cabado 1,1.0,,POINT(-64.1779238 -24.8199213)
14549,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Salta,Antilla,3.0,,POINT(-64.5934507 -26.119575)
14550,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Ballivián,0.0,,POINT(-63.8598092 -22.9343587)
14551,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Ceibalito,0.0,,POINT(-64.2752752 -25.1101879)
14552,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Chaguaral,0.0,,POINT(-64.0045169 -24.0591633)
14553,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Copo Quiles,0.0,,POINT(-65.4 -24.7)
14554,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,El Bordo,0.0,,POINT(-65.1055563 -24.6606733)
14555,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Salta,El Galpón,9.0,,POINT(-64.6515946 -25.3806631)
14556,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,El Tunal,0.0,,POINT(-64.395205 -25.253895)
14557,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Embarcación,0.0,,POINT(-64.0973737 -23.2101359)
14558,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Gral Pizarro,0.0,,POINT(-58.5496468 -34.654802)
14559,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Horcones,0.0,,POINT(-64.9040735 -25.7199736)
14560,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,J V Gonzales,0.0,,POINT(-65.4952481 -24.7277409)
14561,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Salta,Las Lajitas (este),2.0,,POINT(-65.4 -24.7)
14562,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Las Lajitas T3,0.0,,POINT(-64.1953709 -24.7269289)
14563,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Metan 1,0.0,,POINT(-64.971005 -25.4969744)
14564,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Metan 2,0.0,,POINT(-64.971005 -25.4969744)
14565,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Mollinedo,0.0,,POINT(-64.1007255 -24.5399351)
14566,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Mosconi,0.0,,POINT(-64.9812953 -25.4939916)
14567,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Nstra Sra de Talavera,0.0,,POINT(-65.4 -24.7)
14568,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Salta,Pichanal,1.0,,POINT(-64.2269308 -23.3220599)
14569,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Piquete Cabado 2,0.0,,POINT(-64.1779238 -24.8199213)
14570,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Rosario de la Frontera,0.0,,POINT(-65.4 -24.7)
14571,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Santo Domingo,0.0,,POINT(-64.0272386 -24.6528628)
14572,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Saravia,0.0,,POINT(-64.3121457 -24.5444364)
14573,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Tolloche,0.0,,POINT(-63.95 -25.55)
14574,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Salta,Urundel,0.0,,POINT(-64.3978211 -23.5582035)
14575,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Salta,Metán,0.0,,POINT(-64.971005 -25.4969744)
14576,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Acequiones,0.0,,POINT(-65.2674583 -26.3007093)
14577,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,AAPPCE,Tucumán,Taco Ralo,0.0,,POINT(-65.1959141 -27.8357346)
14578,2024-11-27 03:00:00+00:00,Dalbulus maidis,High,CREA,Tucumán,Alto Verde,42.0,,POINT(-65.4838827 -27.1176529)
14579,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Burruyacu,0.0,,POINT(-64.7434868 -26.4995747)
14580,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Chilca,0.0,,POINT(-65.2789917 -27.7860633)
14581,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Garmendia,0.0,,POINT(-65.1800307 -26.8383727)
14582,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Huasa Pampa,0.0,,POINT(-65.4845131 -27.2416098)
14583,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,La Bajada,1.0,,POINT(-65.6209226 -28.383254)
14584,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,La Cocha 1,2.0,,POINT(-65.5883539 -27.7700082)
14585,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,La Cruz,5.0,,POINT(-64.8817717 -26.6322766)
14586,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,La Invernada,0.0,,POINT(-65.5768528 -27.631565)
14587,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,La Virginia,0.0,,POINT(-64.7867557 -26.745486)
14588,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Laguna de Robles,0.0,,POINT(-64.6494651 -26.2561581)
14589,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Las Cejas,5.0,,POINT(-64.7411658 -26.8884593)
14590,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Los Pereyra,0.0,,POINT(-64.8820143 -26.9462385)
14591,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Los Puestos,0.0,,POINT(-65.0175023 -27.2808347)
14592,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Piedrabuena,0.0,,POINT(-65.183807 -26.8184342)
14593,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,Rapelli,1.0,,POINT(-64.5034556 -26.3946871)
14594,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Río Colorado,0.0,,POINT(-65.3557946 -27.1503766)
14595,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,Rumi Punco,3.0,,POINT(-65.5739654 -27.9848359)
14596,2024-11-27 03:00:00+00:00,Dalbulus maidis,Low,CREA,Tucumán,San Agustín,1.0,,POINT(-64.8504348 -26.8369326)
14597,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Tacanas,0.0,,POINT(-64.8100112 -27.1383027)
14598,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Taco Ralo,5.0,,POINT(-65.1959141 -27.8357346)
14599,2024-11-27 03:00:00+00:00,Dalbulus maidis,Medium,CREA,Tucumán,Timbo Viejo,18.0,,POINT(-65.1309335 -26.6640852)
14600,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Trancas,0.0,,POINT(-65.2835347 -26.230956)
14601,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Tucumán,Viclos,0.0,,POINT(-64.9137221 -27.1922739)
14602,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,INTA,Tucumán,Leales,0.0,,POINT(-65.310329 -27.1937478)
14603,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,Bobadal,0.0,,POINT(-64.3987974 -26.7223111)
14604,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,El Charco,0.0,,POINT(-64.6991261 -27.2272489)
14605,2024-11-27 03:00:00+00:00,Dalbulus maidis,Unknown,CREA,Santiago del Estero,El Mojón,,,POINT(-64.30926 -26.0926866)
14606,2024-11-27 03:00:00+00:00,Dalbulus maidis,Zero,CREA,Santiago del Estero,El Palomar,0.0,,POINT(-64.6014054 -26.8850922)
